agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2.fs.min38,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6138888888888889,0.5206962170061336,1.1345851058950225
v2.fs.min38,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7500000000000001,0.5641347017829049,1.314134701782905
v2.fs.min38,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.4694444444444445,0.0,0.4694444444444445
v2.fs.min38,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.5638888888888889,0.4937757239268703,1.0576646128157594
v2.fs.min38,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6666666666666667,0.5747939784363849,1.2414606451030517
v2.fs.min38,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5121951219512194,0.8084695230277561,1.3206646449789756
v2.fs.min38,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.33986928104575165,0.5051282314666858,0.8449975125124374
v2.fs.min38,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2.fs.min38,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.6274509803921569,0.5837592501996951,1.211210230591852
v2.fs.min38,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5121951219512194,0.8047712035821848,1.3169663255334043
v2.fs.min38,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.761437908496732,0.5564634147515971,1.317901323248329
v2.fs.min38,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2.fs.min38,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.5784313725490197,0.5189685187904379,1.0973998913394576
v2.fs.min38,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8536585365853658,1.0,1.8536585365853657
v2.fs.min38,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.5775524426410947,0.6028406308364147,1.1803930734775094
v2.fs.min38,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5136317604069089,0.5905022946929669,1.104134055099876
v2.fs.min38,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.5775524426410947,0.5311433526826725,1.1086957953237673
v2.fs.min38,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5136317604069089,0.782830667544085,1.296462427950994
v2.fs.min38,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5775524426410947,0.5737973941634205,1.1513498368045152
v2.fs.min38,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5136317604069089,0.5999171351123582,1.1135488955192672
v2.fs.min38,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.5775524426410947,0.2685468251089426,0.8460992677500374
v2.fs.min38,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5911036168101367,0.5392525401395677,1.1303561569497043
v2.fs.min38,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6527306389826513,0.265651994378955,0.9183826333616063
v2.fs.min38,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8639876024288977,1.0,1.8639876024288977
v2.fs.min38,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2.fs.min38,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.1654761904761905,0.55,0.7154761904761905
v2.fs.min38,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.0,0.4759591794226542,0.4759591794226542
v2.fs.min38,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.0,0.5263279498407772,0.5263279498407772
v2.fs.min38,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2.fs.min38,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.1654761904761905,0.55,0.7154761904761905
v2.fs.min38,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2.fs.min38,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.1654761904761905,0.5,0.6654761904761906
v2.fs.min38,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.1654761904761905,0.0,0.1654761904761905
v2.fs.min38,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.1654761904761905,1.0,1.1654761904761906
