agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
gradient,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.5777777777777778,0.4475294680209746,1.0253072457987524
gradient,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.6722222222222222,0.49736015327820193,1.1695823755004242
gradient,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.6666666666666667,0.4498202075168166,1.1164868741834835
gradient,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.5121951219512194,0.543574686641731,1.0557698085929506
gradient,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.4117647058823529,0.47822104754186207,0.889985753424215
gradient,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.5243902439024389,0.5456670230247217,1.0700572669271606
gradient,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.718954248366013,0.47216624731934853,1.1911204956853614
gradient,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.5121951219512194,0.49666179214260375,1.008856914093823
gradient,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.784313725490196,0.4672778656094664,1.2515915910996624
gradient,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.5121951219512194,0.5563160092853823,1.0685111312366016
gradient,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,1.0,0.4575300229263029,1.4575300229263028
gradient,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.6951219512195121,0.4778359990974222,1.1729579503169343
gradient,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.5775524426410947,0.49325582445226224,1.070808267093357
gradient,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.5136317604069089,0.513326685078197,1.026958445485106
gradient,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.5775524426410947,0.5446788509705082,1.1222312936116028
gradient,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.5136317604069089,0.5168017179159539,1.0304334783228628
gradient,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.5775524426410947,0.5791817511639652,1.15673419380506
gradient,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.5136317604069089,0.5123450896228205,1.0259768500297295
gradient,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.5775524426410947,0.5363365283632395,1.1138889710043343
gradient,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.5136317604069089,0.566202123120318,1.079833883527227
gradient,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.5775524426410947,0.47467052751302785,1.0522229701541226
gradient,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,1.0,0.540822090655487,1.540822090655487
gradient,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.1654761904761905,0.5,0.6654761904761906
gradient,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.1654761904761905,0.6,0.7654761904761904
gradient,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.0,0.5,0.5
gradient,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.0,0.4759591794226542,0.4759591794226542
gradient,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.1654761904761905,0.6,0.7654761904761904
gradient,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.1654761904761905,0.6,0.7654761904761904
gradient,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.1654761904761905,0.6,0.7654761904761904
gradient,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.1654761904761905,0.5,0.6654761904761906
gradient,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.1654761904761905,0.0,0.1654761904761905
gradient,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.1654761904761905,1.0,1.1654761904761906
