agent_mode,panel,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v3,stress,baseline,NiceOrDie,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,first,2,0.0,1.0,1.0
v3,stress,baseline,NiceOrDie,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,second,2,0.0,1.0,1.0
v3,stress,baseline,NiceOrDie,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,first,2,0.08273809523809525,0.5,0.5827380952380953
v3,stress,baseline,NiceOrDie,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,second,2,1.0,1.0,2.0
v3,stress,baseline,NiceOrDie,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,first,2,0.1654761904761905,0.4759591794226542,0.6414353698988446
v3,stress,baseline,NiceOrDie,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,second,2,0.1654761904761905,0.4759591794226542,0.6414353698988446
v3,stress,baseline,NiceOrDie,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,first,2,0.1654761904761905,0.4759591794226542,0.6414353698988446
v3,stress,baseline,NiceOrDie,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,second,2,0.1654761904761905,0.4759591794226542,0.6414353698988446
v3,stress,baseline,NiceOrDie,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,first,2,0.1654761904761905,1.0,1.1654761904761906
v3,stress,baseline,NiceOrDie,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,second,2,0.1654761904761905,1.0,1.1654761904761906
v3,stress,baseline,NiceOrDie,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,first,2,0.1654761904761905,1.0,1.1654761904761906
v3,stress,baseline,NiceOrDie,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,second,2,0.1654761904761905,1.0,1.1654761904761906
v2,stress,baseline,Amsterdam,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
v2,stress,baseline,Amsterdam,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,second,2,0.6763698630136986,1.0,1.6763698630136985
v2,stress,baseline,Amsterdam,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,first,2,0.7546468401486989,1.0,1.7546468401486988
v2,stress,baseline,Amsterdam,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,second,2,0.6267123287671232,1.0,1.6267123287671232
v2,stress,baseline,Amsterdam,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,first,2,0.4851301115241635,1.0,1.4851301115241635
v2,stress,baseline,Amsterdam,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,second,2,0.5462328767123287,1.0,1.5462328767123288
v2,stress,baseline,Amsterdam,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,first,2,0.30855018587360594,1.0,1.308550185873606
v2,stress,baseline,Amsterdam,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,second,2,0.47260273972602734,1.0,1.4726027397260273
v2,stress,baseline,Amsterdam,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
v2,stress,baseline,Amsterdam,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,second,2,0.6198630136986301,1.0,1.61986301369863
v2,stress,baseline,Amsterdam,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
v2,stress,baseline,Amsterdam,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,second,2,0.6198630136986301,1.0,1.61986301369863
v2,stress,baseline,Amsterdam,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,first,2,0.6691449814126393,1.0,1.6691449814126393
v2,stress,baseline,Amsterdam,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,second,2,0.5873287671232876,1.0,1.5873287671232876
v2,stress,baseline,Amsterdam,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,first,2,0.6561338289962825,1.0,1.6561338289962824
v2,stress,baseline,Amsterdam,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,second,2,0.33047945205479445,1.0,1.3304794520547945
v2,stress,baseline,Amsterdam,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,first,2,0.5483271375464684,0.5456166176401251,1.0939437551865936
v2,stress,baseline,Amsterdam,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,second,2,0.625,0.5636435197020927,1.1886435197020926
v2,stress,baseline,Amsterdam,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,first,2,0.4795539033457249,0.548451467372875,1.0280053707185999
v2,stress,baseline,Amsterdam,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,second,2,0.5136986301369864,0.5672577278659244,1.080956358002911
v2,stress,baseline,Amsterdam,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
v2,stress,baseline,Amsterdam,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
v2,stress,baseline,Amsterdam,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
v2,stress,baseline,Amsterdam,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
v2,stress,baseline,Camera,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,first,2,0.5764181114290523,1.0,1.5764181114290523
v2,stress,baseline,Camera,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,second,2,0.6044738815296177,1.0,1.6044738815296178
v2,stress,baseline,Camera,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,first,2,0.8845312236997138,1.0,1.8845312236997138
v2,stress,baseline,Camera,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,second,2,0.5,1.0,1.5
v2,stress,baseline,Camera,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,first,2,0.6241373506143746,1.0,1.6241373506143746
v2,stress,baseline,Camera,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,second,2,0.5988502874281431,1.0,1.5988502874281432
v2,stress,baseline,Camera,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,first,2,0.26931493014644,1.0,1.26931493014644
v2,stress,baseline,Camera,ToughNegotiator,negmas.sao.ToughNegotiator,time-based,second,2,0.4558860284928768,1.0,1.4558860284928767
v2,stress,baseline,Camera,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,first,2,0.5764181114290523,1.0,1.5764181114290523
v2,stress,baseline,Camera,TimeBasedNegotiator,negmas.sao.TimeBasedNegotiator,time-based,second,2,0.6174706323419146,1.0,1.6174706323419146
v2,stress,baseline,Camera,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
v2,stress,baseline,Camera,AspirationNegotiator,negmas.sao.AspirationNegotiator,time-based,second,2,0.6247188202949263,1.0,1.6247188202949263
v2,stress,baseline,Camera,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,first,2,0.6766537619929305,1.0,1.6766537619929305
v2,stress,baseline,Camera,HybridNegotiator,negmas.sao.HybridNegotiator,hybrid,second,2,0.5841039740064985,1.0,1.5841039740064984
v2,stress,baseline,Camera,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,first,2,0.5598384110419121,0.5,1.0598384110419121
v2,stress,baseline,Camera,RandomNegotiator,negmas.sao.RandomNegotiator,baseline,second,2,0.31517120719820046,1.0,1.3151712071982005
v2,stress,baseline,Camera,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,first,2,0.47702407002188174,0.6165939327654054,1.093618002787287
v2,stress,baseline,Camera,NaiveTitForTatNegotiator,negmas.sao.NaiveTitForTatNegotiator,behavioral,second,2,0.5321169707573108,0.6160453484407502,1.148162319198061
v2,stress,baseline,Camera,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,first,2,0.5928294899848511,0.6167010844029108,1.2095305743877618
v2,stress,baseline,Camera,SimpleTitForTatNegotiator,negmas.sao.SimpleTitForTatNegotiator,behavioral,second,2,0.7140714821294677,0.6120251280264474,1.326096610155915
v2,stress,baseline,Camera,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
v2,stress,baseline,Camera,FirstOfferOrientedTBNegotiator,negmas.sao.FirstOfferOrientedTBNegotiator,oriented,second,2,0.6320919770057487,1.0,1.6320919770057487
v2,stress,baseline,Camera,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
v2,stress,baseline,Camera,LastOfferOrientedTBNegotiator,negmas.sao.LastOfferOrientedTBNegotiator,oriented,second,2,0.6044738815296177,1.0,1.6044738815296178
v2,stress,baseline,Car,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,first,2,0.8519000000000001,1.0,1.8519
v2,stress,baseline,Car,BoulwareTBNegotiator,negmas.sao.BoulwareTBNegotiator,time-based,second,2,0.8616000000000001,1.0,1.8616000000000001
v2,stress,baseline,Car,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,first,2,0.698,0.0,0.698
v2,stress,baseline,Car,ConcederTBNegotiator,negmas.sao.ConcederTBNegotiator,time-based,second,2,0.9787999999999999,1.0,1.9788
v2,stress,baseline,Car,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,first,2,0.6614000000000001,1.0,1.6614
v2,stress,baseline,Car,LinearTBNegotiator,negmas.sao.LinearTBNegotiator,time-based,second,2,0.8128000000000002,1.0,1.8128000000000002
