agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2,learner,Car,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,first,2,0.5899000000000001,1.0,1.5899
v2,learner,Car,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,second,2,0.7860000000000001,1.0,1.786
v2,sparring,Grocery,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.588888888888889,0.5443273370336201,1.1332162259225091
v2,sparring,Grocery,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.7500000000000001,0.5768679437028296,1.3268679437028297
v2,sparring,Grocery,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.588888888888889,0.5635912006395916,1.1524800895284806
v2,sparring,Grocery,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.7500000000000001,0.5391096456185503,1.2891096456185505
v2,sparring,Grocery,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.588888888888889,0.5419231937723625,1.1308120826612515
v2,sparring,Grocery,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.7500000000000001,0.5901168737919663,1.3401168737919664
v2,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6472222222222224,0.5162015948838554,1.1634238171060778
v2,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7500000000000001,0.5769146476060674,1.3269146476060674
v2,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6111111111111112,0.5292159660586667,1.1403270771697778
v2,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.6972222222222222,0.7431522231888487,1.440374445411071
v2,learner,Grocery,BOANeg,examples.boa.BOANeg,example,first,2,0.588888888888889,0.5264153152875979,1.115304204176487
v2,learner,Grocery,BOANeg,examples.boa.BOANeg,example,second,2,0.7500000000000001,0.5585930454224031,1.308593045422403
v2,learner,Grocery,MAPNeg,examples.map.MAPNeg,example,first,2,0.5666666666666668,0.5197956202984193,1.086462286965086
v2,learner,Grocery,MAPNeg,examples.map.MAPNeg,example,second,2,0.7500000000000001,0.5717833773429628,1.321783377342963
v2,learner,Grocery,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,first,2,0.588888888888889,1.0,1.588888888888889
v2,learner,Grocery,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,second,2,0.7500000000000001,1.0,1.75
v2,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6666666666666667,0.5762128242052877,1.2428794908719545
v2,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5121951219512194,0.8084695230277561,1.3206646449789756
v2,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.32026143790849676,0.4982592890189619,0.8185207269274586
v2,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5751633986928104,0.5724528171311507,1.1476162158239611
v2,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5121951219512194,0.8047712035821848,1.3169663255334043
v2,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6928104575163399,0.549339623532794,1.242150081049134
v2,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6646341463414633,0.7570892233034827,1.4217233696449458
v2,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.6829268292682926,0.7436064107293018,1.4265332399975943
v2,learner,ISBTAcquisition,BOANeg,examples.boa.BOANeg,example,first,2,0.6601307189542485,0.5456817357701886,1.2058124547244369
v2,learner,ISBTAcquisition,BOANeg,examples.boa.BOANeg,example,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,learner,ISBTAcquisition,MAPNeg,examples.map.MAPNeg,example,first,2,0.6568627450980393,0.544764346021321,1.2016270911193603
v2,learner,ISBTAcquisition,MAPNeg,examples.map.MAPNeg,example,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,learner,ISBTAcquisition,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,first,2,0.6862745098039216,1.0,1.6862745098039216
v2,learner,ISBTAcquisition,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.5775524426410947,0.583618467369835,1.1611709100109298
v2,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5136317604069089,0.5501277372912883,1.0637594976981972
v2,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.5775524426410947,0.5928856436955429,1.1704380863366377
v2,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5136317604069089,0.8039946057823073,1.317626366189216
v2,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5775524426410947,0.3107925610765584,0.8883450037176531
v2,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5136317604069089,0.5773423697093183,1.0909741301162272
v2,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.5775524426410947,0.5753419371649569,1.1528943798060518
v2,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5136317604069089,0.777536839979374,1.2911686003862828
v2,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6982753390355798,1.0,1.6982753390355798
v2,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8147742228840572,0.734348005621045,1.5491222285051023
v2,learner,Laptop,BOANeg,examples.boa.BOANeg,example,first,2,0.5775524426410947,0.5788205383431846,1.1563729809842793
v2,learner,Laptop,BOANeg,examples.boa.BOANeg,example,second,2,0.5136317604069089,0.573378336771345,1.087010097178254
v2,learner,Laptop,MAPNeg,examples.map.MAPNeg,example,first,2,0.5775524426410947,0.2680404422638273,0.845592884904922
v2,learner,Laptop,MAPNeg,examples.map.MAPNeg,example,second,2,0.5136317604069089,0.601419481997798,1.115051242404707
v2,learner,Laptop,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,first,2,0.6745529209246102,1.0,1.6745529209246102
v2,learner,Laptop,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,second,2,0.6685754732133643,1.0,1.6685754732133642
v2,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.1654761904761905,0.6,0.7654761904761904
v2,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.0,0.4759591794226542,0.4759591794226542
v2,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.0,0.4759591794226542,0.4759591794226542
v2,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.1654761904761905,0.5620204102886728,0.7274966007648633
v2,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.1654761904761905,0.5,0.6654761904761906
v2,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.1654761904761905,1.0,1.1654761904761906
v2,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.1654761904761905,1.0,1.1654761904761906
v2,learner,NiceOrDie,BOANeg,examples.boa.BOANeg,example,first,2,0.1654761904761905,0.5,0.6654761904761906
v2,learner,NiceOrDie,BOANeg,examples.boa.BOANeg,example,second,2,0.1654761904761905,0.5120204102886728,0.6774966007648634
v2,learner,NiceOrDie,MAPNeg,examples.map.MAPNeg,example,first,2,0.1654761904761905,0.5,0.6654761904761906
v2,learner,NiceOrDie,MAPNeg,examples.map.MAPNeg,example,second,2,0.1654761904761905,0.5120204102886728,0.6774966007648634
v2,learner,NiceOrDie,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,first,2,0.1654761904761905,1.0,1.1654761904761906
v2,learner,NiceOrDie,MiCRONegotiator,negmas.sao.MiCRONegotiator,genius-style,second,2,0.1654761904761905,1.0,1.1654761904761906
