agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2.adaptive,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.588888888888889,0.5260423207281176,1.1149312096170068
v2.adaptive,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.7500000000000001,0.5541091817057633,1.3041091817057633
v2.adaptive,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.5055555555555556,0.47319378393680617,0.9787493394923619
v2.adaptive,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.8944444444444446,1.0,1.8944444444444446
v2.adaptive,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.6666666666666667,0.5659455553863834,1.2326122220530502
v2.adaptive,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.5121951219512194,1.0,1.5121951219512195
v2.adaptive,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.32026143790849676,0.4971786251453383,0.817440063053835
v2.adaptive,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.5121951219512194,1.0,1.5121951219512195
v2.adaptive,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.6666666666666667,0.5874053506706868,1.2540720173373536
v2.adaptive,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.5121951219512194,1.0,1.5121951219512195
v2.adaptive,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.784313725490196,0.5258377986707518,1.3101515241609478
v2.adaptive,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.5121951219512194,1.0,1.5121951219512195
v2.adaptive,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.4836601307189543,0.0,0.4836601307189543
v2.adaptive,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.5853658536585366,0.4891599014260031,1.0745257550845397
v2.adaptive,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.5775524426410947,0.544643523798636,1.1221959664397307
v2.adaptive,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.5136317604069089,1.0,1.513631760406909
v2.adaptive,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.5775524426410947,0.5628470086992949,1.1403994513403897
v2.adaptive,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.5136317604069089,1.0,1.513631760406909
v2.adaptive,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.5775524426410947,0.5735918426648187,1.1511442853059135
v2.adaptive,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.5136317604069089,0.6094850709344011,1.12311683134131
v2.adaptive,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.5775524426410947,0.5936450920748514,1.171197534715946
v2.adaptive,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.5136317604069089,0.5948497524309816,1.1084815128378906
v2.adaptive,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.5901592894242644,0.5761462703877792,1.1663055598120438
v2.adaptive,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.8060292597482949,0.4321687738584513,1.2381980336067462
v2.adaptive,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.1654761904761905,0.6,0.7654761904761904
v2.adaptive,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.1654761904761905,0.5,0.6654761904761906
v2.adaptive,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.0,0.5,0.5
v2.adaptive,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.0,0.4759591794226542,0.4759591794226542
v2.adaptive,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.1654761904761905,0.6,0.7654761904761904
v2.adaptive,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.1654761904761905,0.6,0.7654761904761904
v2.adaptive,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.1654761904761905,0.5,0.6654761904761906
v2.adaptive,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.1654761904761905,0.6,0.7654761904761904
v2.adaptive,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.1654761904761905,0.0,0.1654761904761905
v2.adaptive,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.1654761904761905,1.0,1.1654761904761906
