agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
reverse,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.8,0.45080551839620436,1.2508055183962044
reverse,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.9055555555555557,0.432776503553381,1.3383320591089367
reverse,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.6666666666666667,0.4658031355239204,1.1324698021905872
reverse,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.6951219512195121,0.49308294468869024,1.1882048959082023
reverse,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.40522875816993464,0.4758151135996731,0.8810438717696077
reverse,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.5853658536585366,0.48245497062325543,1.067820824281792
reverse,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.718954248366013,0.4676817199660428,1.1866359683320558
reverse,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.7439024390243902,0.5017293485401334,1.2456317875645238
reverse,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.6862745098039216,0.4707221459293829,1.1569966557333045
reverse,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.6951219512195121,0.4932816049802767,1.1884035561997888
reverse,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.7843137254901962,0.0,0.7843137254901962
reverse,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.8536585365853658,0.38826589659330857,1.2419244331786743
reverse,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.7715533992081257,0.4863008465541989,1.2578542457623247
reverse,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.6685754732133643,0.5196454700109451,1.1882209432243094
reverse,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.7715533992081257,0.4776433213200276,1.2491967205281533
reverse,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.4355777055164093,0.4884731435325416,0.924050849048951
reverse,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.7715533992081257,0.4831566070590083,1.2547100062671341
reverse,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.8450562871935448,0.5316814226860611,1.3767377098796059
reverse,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.7715533992081257,0.4714093011467151,1.2429627003548407
reverse,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.6685754732133643,0.5099154894818209,1.1784909626951852
reverse,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.9999999999999999,0.39952190121749354,1.3995219012174935
reverse,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,1.0,0.4704031175733768,1.470403117573377
reverse,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,1,0.0,0.4759591794226542,0.4759591794226542
reverse,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,1,0.0,0.4759591794226542,0.4759591794226542
reverse,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,1,0.1654761904761905,0.5,0.6654761904761906
reverse,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,1,0.1654761904761905,0.3550510257216822,0.5205272161978727
reverse,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,1,0.1654761904761905,1.0,1.1654761904761906
