match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Amsterdam,Agent360Full,full,ConcederTBNegotiator,fast concession,time-based,second,2,0.5941780821917808,1.0,1.5941780821917808
panel,Amsterdam,Agent360Full,full,LinearTBNegotiator,linear time concession,time-based,first,2,0.4851301115241635,1.0,1.4851301115241635
panel,Amsterdam,Agent360Full,full,LinearTBNegotiator,linear time concession,time-based,second,2,0.6849315068493149,1.0,1.684931506849315
panel,Amsterdam,Agent360Full,full,ToughNegotiator,"hard line, slow give",time-based,first,2,0.30855018587360594,1.0,1.308550185873606
panel,Amsterdam,Agent360Full,full,ToughNegotiator,"hard line, slow give",time-based,second,2,0.47260273972602734,1.0,1.4726027397260273
panel,Amsterdam,Agent360Full,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.6059479553903345,1.0,1.6059479553903344
panel,Amsterdam,Agent360Full,full,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.5496575342465753,1.0,1.5496575342465753
panel,Amsterdam,Agent360Full,full,TimeBasedNegotiator,generic time-based,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Full,full,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6558219178082191,1.0,1.6558219178082192
panel,Amsterdam,Agent360Full,full,AspirationNegotiator,aspiration-based,time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Full,full,AspirationNegotiator,aspiration-based,time-based,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,Agent360Full,full,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.6208178438661709,1.0,1.620817843866171
panel,Amsterdam,Agent360Full,full,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.6267123287671232,1.0,1.6267123287671232
panel,Amsterdam,Agent360Full,full,RandomNegotiator,random rational offers,baseline,first,2,0.6821561338289963,1.0,1.6821561338289963
panel,Amsterdam,Agent360Full,full,RandomNegotiator,random rational offers,baseline,second,2,0.6352739726027397,1.0,1.6352739726027397
panel,Amsterdam,Agent360Full,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Full,full,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,Agent360Full,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Full,full,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,Agent360Full,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Full,full,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,Agent360Reverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.7769516728624535,0.548134679425247,1.3250863522877006
panel,Amsterdam,Agent360Reverse,reverse,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.9349315068493151,0.5843817710369545,1.5193132778862697
panel,Amsterdam,Agent360Reverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.7100371747211895,0.46445329545943526,1.1744904701806247
panel,Amsterdam,Agent360Reverse,reverse,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.6198630136986301,0.5065586726035346,1.1264216863021645
panel,Amsterdam,Agent360Reverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.7100371747211895,0.46446474941551164,1.1745019241367012
panel,Amsterdam,Agent360Reverse,reverse,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.6198630136986301,0.5026530936283049,1.122516107326935
panel,Amsterdam,Agent360Reverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.7100371747211895,1.0,1.7100371747211895
panel,Amsterdam,Agent360Reverse,reverse,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.6198630136986301,1.0,1.61986301369863
panel,Amsterdam,Agent360Reverse,reverse,ConcederTBNegotiator,fast concession,time-based,first,2,0.8884758364312267,0.5,1.3884758364312269
panel,Amsterdam,Agent360Reverse,reverse,ConcederTBNegotiator,fast concession,time-based,second,2,0.9332191780821918,1.0,1.933219178082192
panel,Amsterdam,Agent360Reverse,reverse,LinearTBNegotiator,linear time concession,time-based,first,2,0.9107806691449815,1.0,1.9107806691449816
panel,Amsterdam,Agent360Reverse,reverse,LinearTBNegotiator,linear time concession,time-based,second,2,0.9349315068493151,1.0,1.9349315068493151
panel,Amsterdam,Agent360Reverse,reverse,ToughNegotiator,"hard line, slow give",time-based,first,2,0.30855018587360594,1.0,1.308550185873606
panel,Amsterdam,Agent360Reverse,reverse,ToughNegotiator,"hard line, slow give",time-based,second,2,0.47260273972602734,1.0,1.4726027397260273
panel,Amsterdam,Agent360Reverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.6914498141263941,1.0,1.691449814126394
panel,Amsterdam,Agent360Reverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.7363013698630136,1.0,1.7363013698630136
