agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2.firstseat,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6138888888888889,0.5351336153961737,1.1490225042850626
v2.firstseat,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7500000000000001,0.5601421759324205,1.3101421759324205
v2.firstseat,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.5166666666666667,0.2588370691965601,0.7755037358632269
v2.firstseat,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8305555555555556,0.7445481524137552,1.5751037079693107
v2.firstseat,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6666666666666667,0.5931105850974523,1.259777251764119
v2.firstseat,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2.firstseat,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.33006535947712423,0.5205508261561731,0.8506161856332973
v2.firstseat,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5121951219512194,0.8047712035821848,1.3169663255334043
v2.firstseat,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.6274509803921569,0.5920141214110692,1.219465101803226
v2.firstseat,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5121951219512194,0.8047712035821848,1.3169663255334043
v2.firstseat,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.7352941176470588,0.5718218604896199,1.3071159781366786
v2.firstseat,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5121951219512194,0.6216035268706815,1.133798648821901
v2.firstseat,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.7026143790849673,0.25225776039674147,0.9548721394817088
v2.firstseat,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.6768292682926829,0.7523480949781867,1.4291773632708695
v2.firstseat,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.5775524426410947,0.5689716619755609,1.1465241046166557
v2.firstseat,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5136317604069089,0.5531583587552518,1.0667901191621607
v2.firstseat,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.5775524426410947,0.5881735271047891,1.1657259697458837
v2.firstseat,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5136317604069089,0.6087371412495077,1.1223689016564167
v2.firstseat,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5775524426410947,0.6142551205940434,1.1918075632351381
v2.firstseat,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5136317604069089,0.546277604753874,1.059909365160783
v2.firstseat,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.5775524426410947,0.5661767077259876,1.1437291503670823
v2.firstseat,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5136317604069089,0.5755290377480957,1.0891607981550047
v2.firstseat,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6292043934786449,0.0,0.6292043934786449
v2.firstseat,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.7177888527582046,0.7301239065229275,1.4479127592811323
v2.firstseat,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2.firstseat,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.1654761904761905,0.5,0.6654761904761906
v2.firstseat,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.0,0.5263279498407772,0.5263279498407772
v2.firstseat,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.0,0.5263279498407772,0.5263279498407772
v2.firstseat,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2.firstseat,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.1654761904761905,0.5620204102886728,0.7274966007648633
v2.firstseat,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.1654761904761905,0.6,0.7654761904761904
v2.firstseat,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.1654761904761905,0.55,0.7154761904761905
v2.firstseat,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.1654761904761905,0.0,0.1654761904761905
v2.firstseat,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.1654761904761905,1.0,1.1654761904761906
