agent_mode,panel,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2,deceptive,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6472222222222224,0.5180969805299753,1.1653192027521975
v2,deceptive,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7500000000000001,0.5635118067889784,1.3135118067889786
v2,deceptive,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6861111111111111,0.7349161966534993,1.4210273077646103
v2,deceptive,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.7805555555555556,0.7590561134874003,1.539611669042956
v2,deceptive,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.8562091503267973,0.5530228345805823,1.4092319849073796
v2,deceptive,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.6768292682926829,0.778483750015788,1.4553130183084706
v2,deceptive,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.5849673202614379,0.5458616744356615,1.1308289946970995
v2,deceptive,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.847560975609756,0.773495211390258,1.621056187000014
v2,deceptive,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5751633986928104,0.5337479870451087,1.1089113857379194
v2,deceptive,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.6951219512195121,1.0,1.695121951219512
v2,deceptive,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.7156862745098038,0.5488012762190635,1.2644875507288673
v2,deceptive,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2,deceptive,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.5853658536585366,0.48981733955196477,1.0751831932105014
v2,deceptive,sparring,ISBTAcquisition,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8475609756097561,1.0,1.847560975609756
v2,deceptive,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6917757430370317,0.5288780238826014,1.2206537669196331
v2,deceptive,sparring,Laptop,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.6982753390355798,0.7050154893261165,1.4032908283616963
v2,deceptive,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.7606505159870035,0.5068744245816049,1.2675249405686084
v2,deceptive,sparring,Laptop,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.9030146298741475,0.7239083341448302,1.6269229640189777
v2,deceptive,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.6980791664286166,0.5463262525031651,1.2444054189317817
v2,deceptive,sparring,Laptop,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.8835011161515225,1.0,1.8835011161515225
v2,deceptive,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.5775524426410947,0.6099342172512163,1.1874866598923108
v2,deceptive,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5136317604069089,0.5911938968850184,1.1048256572919275
v2,deceptive,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6982753390355798,0.7434802129831841,1.441755552018764
v2,deceptive,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.8639876024288977,0.736611259007593,1.6005988614364905
v2,deceptive,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.1654761904761905,0.5,0.6654761904761906
v2,deceptive,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.1654761904761905,1.0,1.1654761904761906
v2,deceptive,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.0,0.4759591794226542,0.4759591794226542
v2,deceptive,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.0,0.4759591794226542,0.4759591794226542
v2,deceptive,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.1654761904761905,0.5,0.6654761904761906
v2,deceptive,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.1654761904761905,1.0,1.1654761904761906
v2,deceptive,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.1654761904761905,0.5,0.6654761904761906
v2,deceptive,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.1654761904761905,0.5,0.6654761904761906
v2,deceptive,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.1654761904761905,1.0,1.1654761904761906
v2,deceptive,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.1654761904761905,1.0,1.1654761904761906
