agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.5775524426410947,0.27938078639357833,0.8569332290346731
v2,sparring,Laptop,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5136317604069089,0.7820334220778584,1.2956651824847674
v2,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.7952607091614323,0.7419211010485707,1.537181810210003
v2,sparring,Laptop,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.78651574602567,0.7189815140907518,1.5054972601164218
v2,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.1654761904761905,0.6,0.7654761904761904
v2,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.0,0.5766967202589003,0.5766967202589003
v2,sparring,NiceOrDie,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.0,0.5263279498407772,0.5263279498407772
v2,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.1654761904761905,0.6,0.7654761904761904
v2,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.1654761904761905,0.55,0.7154761904761905
v2,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.1654761904761905,1.0,1.1654761904761906
v2,sparring,NiceOrDie,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.1654761904761905,1.0,1.1654761904761906
