agent_mode,group,scenario,opponent,opponent_class,family,agent_first,runs,advantage,concealing,score
v2.5,sparring,Amsterdam,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.737918215613383,0.5180506337885384,1.2559688494019212
v2.5,sparring,Amsterdam,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5821917808219177,0.617252413961024,1.199444194782942
v2.5,sparring,Amsterdam,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.5427509293680297,0.4990769065700428,1.0418278359380726
v2.5,sparring,Amsterdam,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5821917808219177,0.5699893215833544,1.152181102405272
v2.5,sparring,Amsterdam,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.5483271375464683,0.5793453072224023,1.1276724447688706
v2.5,sparring,Amsterdam,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5821917808219177,0.6279137050219986,1.2101054858439164
v2.5,sparring,Amsterdam,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.7100371747211895,0.5429703394987321,1.2530075142199215
v2.5,sparring,Amsterdam,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.6198630136986301,0.5689170996296923,1.1887801133283225
v2.5,sparring,Amsterdam,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.5297397769516728,0.5183754399335689,1.048115216885242
v2.5,sparring,Amsterdam,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.5702054794520548,0.7703056106276391,1.3405110900796937
v2.5,sparring,Camera,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.597794984009426,0.5470453315869537,1.1448403155963796
v2.5,sparring,Camera,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5841039740064985,0.5675787056042971,1.1516826796107957
v2.5,sparring,Camera,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.3529708803231779,0.5222735581304794,0.8752444384536573
v2.5,sparring,Camera,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.6629592601849539,0.5062085704498053,1.169167830634759
v2.5,sparring,Camera,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.7527352297592999,0.5622758750073724,1.3150111047666724
v2.5,sparring,Camera,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5841039740064985,0.566998129028967,1.1511021030354653
v2.5,sparring,Camera,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6204342703248611,0.5587851330227884,1.1792194033476493
v2.5,sparring,Camera,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.6044738815296177,0.5452036592600977,1.1496775407897155
v2.5,sparring,Camera,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6371822925433428,0.25649439538684216,0.8936766879301851
v2.5,sparring,Camera,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.5666083479130217,0.7240701120848806,1.2906784599979022
v2.5,sparring,Car,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6184000000000001,0.5709603218498618,1.1893603218498618
v2.5,sparring,Car,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.7568000000000001,0.569395596777918,1.326195596777918
v2.5,sparring,Car,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.6152,0.605484778075926,1.220684778075926
v2.5,sparring,Car,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.7438,0.5690339679916407,1.3128339679916408
v2.5,sparring,Car,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.7281500000000001,0.5846250858308317,1.3127750858308316
v2.5,sparring,Car,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.6676000000000001,0.5615143671980768,1.2291143671980769
v2.5,sparring,Car,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.80805,0.5935802262640151,1.4016302262640152
v2.5,sparring,Car,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7598000000000001,0.5527714305019538,1.3125714305019538
v2.5,sparring,Car,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.6939000000000001,0.0,0.6939000000000001
v2.5,sparring,Car,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.9455,1.0,1.9455
v2.5,sparring,Grocery,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6222222222222223,0.5335177412339465,1.1557399634561687
v2.5,sparring,Grocery,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.7500000000000001,0.5640969426939697,1.31409694269397
v2.5,sparring,Grocery,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.588888888888889,0.545538206488561,1.13442709537745
v2.5,sparring,Grocery,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.7500000000000001,0.52594795480768,1.27594795480768
v2.5,sparring,Grocery,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.638888888888889,0.5418726593264163,1.180761548215305
v2.5,sparring,Grocery,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.7500000000000001,0.585783942009364,1.335783942009364
v2.5,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.6472222222222224,0.5354357557148853,1.1826579779371076
v2.5,sparring,Grocery,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.7500000000000001,0.5687119694344156,1.3187119694344156
v2.5,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,first,2,0.44444444444444453,0.4899985106942071,0.9344429551386516
v2.5,sparring,Grocery,MirrorAgent,sparring.mirror.MirrorAgent,mirror,second,2,0.6833333333333333,0.7497721976663566,1.4331055309996898
v2.5,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,first,2,0.6666666666666667,0.554276770332797,1.2209434369994638
v2.5,sparring,ISBTAcquisition,ShochanLite,sparring.shochan_lite.ShochanLite,sparring,second,2,0.5121951219512194,0.8084695230277561,1.3206646449789756
v2.5,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,first,2,0.39215686274509803,0.5200219441480048,0.9121788068931029
v2.5,sparring,ISBTAcquisition,UOAgentLite,sparring.uoagent_lite.UOAgentLite,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
v2.5,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,first,2,0.718954248366013,0.5589161889694392,1.2778704373354521
v2.5,sparring,ISBTAcquisition,RentingLite,sparring.renting_lite.RentingLite,sparring,second,2,0.5121951219512194,0.8084695230277561,1.3206646449789756
v2.5,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,first,2,0.761437908496732,0.5408436367522467,1.3022815452489787
v2.5,sparring,ISBTAcquisition,LearnerStrong,sparring.learner_strong.LearnerStrong,sparring,second,2,0.5121951219512194,1.0,1.5121951219512195
